,filename,country,wealthpooled,urban,label,nl_mean
4469,image8553.npz,6,-1.031224012374878,False,0,-0.2238842546939849
4470,image14382.npz,6,-1.1865146160125732,False,0,-0.2231836915016174
4472,image7371.npz,6,-0.5715466141700745,False,0,-0.2228675633668899
4473,image13763.npz,6,-0.6898680329322815,False,0,-0.21918386220932
4474,image3609.npz,6,-1.1518831253051758,False,0,-0.2236659973859787
4479,image9918.npz,6,-0.8982829451560974,False,0,-0.2138082683086395
4480,image11183.npz,6,-0.6339490413665771,False,0,-0.2146295011043548
4481,image374.npz,6,0.8903247117996216,True,0,0.6308349967002869
4482,image1502.npz,6,-0.9323834180831908,False,0,-0.2202605158090591
4483,image18805.npz,6,0.1719260811805725,True,0,-0.1893070340156555
4484,image4529.npz,6,-1.0265662670135498,False,0,-0.2215924113988876
4485,image10423.npz,6,-0.7658683061599731,False,0,-0.2205816358327865
4486,image5090.npz,6,-0.8640609383583069,False,0,-0.214047372341156
4487,image486.npz,6,-0.8097442388534546,False,0,-0.218948096036911
4489,image18946.npz,6,-0.759641706943512,False,0,-0.221411719918251
4490,image15241.npz,6,-0.9758989214897156,False,0,-0.2222761064767837
4491,image17919.npz,6,-0.9248167872428894,False,0,-0.2206759303808212
4492,image17892.npz,6,-1.010201930999756,False,0,-0.2227429896593094
4493,image16552.npz,6,-0.7087335586547852,False,0,-0.2218440473079681
4494,image16948.npz,6,-0.7826405167579651,False,0,-0.1897991001605987
4496,image7613.npz,6,-0.6552988290786743,False,0,-0.2233119308948516
4498,image3658.npz,6,-1.066049575805664,False,0,-0.2227471768856048
4499,image15141.npz,6,1.0465930700302124,True,0,0.0213462729007005
4500,image13007.npz,6,-0.5928457379341125,False,0,-0.2211742848157882
4501,image16334.npz,6,-0.7265628576278687,False,0,-0.2189857065677642
4503,image12097.npz,6,0.2826858162879944,True,0,-0.2199919372797012
4504,image13990.npz,6,-0.6432941555976868,False,0,-0.2223301380872726
4505,image4159.npz,6,-0.7689090967178345,False,0,-0.2169249802827835
4506,image18770.npz,6,-1.005896806716919,False,0,-0.2120303511619568
4507,image9838.npz,6,-0.7664070725440979,False,0,-0.2207143306732177
4508,image18188.npz,6,-0.7779805660247803,False,0,-0.2213634699583053
4509,image19299.npz,6,-0.7551005482673645,False,0,-0.2220721989870071
4510,image13948.npz,6,-0.9824581742286682,False,0,-0.2225770801305771
4511,image11610.npz,6,-0.8587964773178101,False,0,-0.219605267047882
4512,image5137.npz,6,-0.5229528546333313,False,0,-0.2110345661640167
4513,image2503.npz,6,-0.6640334129333496,False,0,-0.214263767004013
4514,image7889.npz,6,0.4859619736671448,True,0,-0.2137802988290786
4515,image8908.npz,6,-0.6737818121910095,False,0,-0.2197250127792358
4516,image19136.npz,6,-0.7338991165161133,False,0,-0.2162696421146392
4517,image14280.npz,6,-0.5829896926879883,False,0,-0.2167985886335373
4518,image15923.npz,6,1.4326775074005127,True,1,0.1842344403266906
4519,image9243.npz,6,1.350291132926941,True,1,0.8278623223304749
4520,image18044.npz,6,0.8210192322731018,True,0,0.4181295037269592
4521,image4927.npz,6,1.1428641080856323,True,0,0.4386759102344513
4522,image9785.npz,6,0.8632762432098389,True,0,0.5628095269203186
4524,image1449.npz,6,1.1542222499847412,True,0,0.7791987061500549
4525,image14796.npz,6,1.4121973514556885,True,1,2.4076895713806152
4526,image9335.npz,6,1.321222901344299,True,1,1.3032251596450806
4527,image17741.npz,6,-0.8238061666488647,False,0,-0.2181580662727356
4528,image8469.npz,6,1.7244781255722046,True,1,2.6846823692321777
4529,image13835.npz,6,1.3411999940872192,True,1,2.713987112045288
4530,image10448.npz,6,1.2235815525054932,True,0,3.40053391456604
4531,image8297.npz,6,1.0483367443084717,True,0,3.6176888942718506
4532,image19661.npz,6,1.2102700471878052,True,0,2.924715518951416
4533,image19391.npz,6,1.402721881866455,True,1,2.4857020378112797
4536,image6006.npz,6,1.2911043167114258,True,0,2.8339760303497314
4539,image16780.npz,6,1.352226734161377,True,1,1.984544277191162
4540,image7498.npz,6,1.1860421895980835,True,0,2.899026393890381
4541,image17120.npz,6,1.1010503768920898,True,0,3.0193865299224854
4543,image19627.npz,6,1.4545451402664185,True,1,3.9320437908172607
4544,image17056.npz,6,1.2188758850097656,True,0,3.4894461631774902
4545,image12710.npz,6,1.380537033081055,True,1,3.257374048233032
4546,image246.npz,6,1.329099416732788,True,1,3.341392755508423
4547,image14232.npz,6,1.2547723054885864,True,0,2.882568359375
4549,image13926.npz,6,-0.7242569923400879,False,0,-0.2196080982685089
4551,image1483.npz,6,1.3551249504089355,True,1,2.283491611480713
4552,image7260.npz,6,1.1354351043701172,True,0,1.8838003873825075
4553,image9383.npz,6,1.2757892608642578,True,0,3.183563232421875
4554,image9813.npz,6,1.6757577657699585,True,1,2.9230196475982666
4555,image5952.npz,6,1.0324978828430176,True,0,1.9854395389556885
4557,image14155.npz,6,2.131439447402954,True,1,2.405708074569702
4558,image11824.npz,6,1.157648682594299,True,0,1.7076431512832642
4560,image3412.npz,6,1.2920933961868286,True,0,0.2134486734867096
4561,image4324.npz,6,1.336955189704895,True,1,1.8161115646362305
4562,image624.npz,6,1.2930163145065308,True,0,2.435271739959717
4563,image5765.npz,6,1.1864128112792969,True,0,2.109017133712769
4564,image9837.npz,6,1.1876497268676758,True,0,1.9708170890808103
4565,image628.npz,6,1.1715747117996216,True,0,1.071041464805603
4566,image17109.npz,6,1.0641202926635742,True,0,0.9000279307365417
4567,image12608.npz,6,1.2309072017669678,True,0,0.7145273685455322
4568,image18074.npz,6,1.5492690801620483,True,1,0.6818084120750427
4570,image2408.npz,6,1.2650667428970337,True,0,1.1804574728012085
4573,image10637.npz,6,1.416945219039917,True,1,1.6969560384750366
4574,image15840.npz,6,1.2825558185577393,True,0,2.7664918899536133
4575,image9468.npz,6,1.9652398824691768,True,1,2.010227680206299
4576,image13004.npz,6,1.573711633682251,True,1,1.7204766273498535
4577,image9120.npz,6,0.4895331263542175,True,0,0.3122357726097107
4578,image18063.npz,6,1.2541686296463013,True,0,1.2030706405639648
4579,image19321.npz,6,0.8753811717033386,True,0,0.8035263419151306
4580,image369.npz,6,-0.503284215927124,False,0,-0.1739227175712585
4584,image10153.npz,6,1.418525218963623,True,1,0.1506119221448898
4586,image3009.npz,6,-0.8750625252723694,False,0,-0.2201336473226547
4587,image14149.npz,6,0.23616324365139,True,0,-0.043483305722475
4588,image18415.npz,6,-0.7053910493850708,False,0,-0.2192912399768829
4591,image15801.npz,6,-0.9700215458869934,False,0,-0.2179503142833709
4592,image7624.npz,6,-1.044392466545105,False,0,-0.2208389341831207
4593,image432.npz,6,-1.0774070024490356,False,0,-0.2217743992805481
4594,image7310.npz,6,0.8343583941459656,True,0,0.3671022057533264
4596,image15218.npz,6,-0.907537579536438,False,0,-0.2105082273483276
4599,image12845.npz,6,-0.7650113701820374,False,0,-0.2055241167545318
4600,image18911.npz,6,-0.8815940618515015,False,0,-0.2176174372434616
4601,image2557.npz,6,-0.8643773794174194,False,0,-0.2034103870391845
4602,image16712.npz,6,-0.7691034078598022,False,0,-0.2195177525281906
4603,image8589.npz,6,-0.6815338134765625,False,0,-0.2210792750120163
4604,image10874.npz,6,-0.9554051160812378,False,0,-0.220987319946289
4606,image17528.npz,6,-0.237920269370079,True,0,-0.2219855189323425
4607,image12815.npz,6,-0.7441191077232361,False,0,-0.2206823229789734
4609,image19153.npz,6,-0.4217322468757629,False,1,-0.2172075808048248
4610,image8599.npz,6,-0.8484296798706055,False,0,-0.2221316844224929
4611,image4703.npz,6,-0.8901276588439941,False,0,-0.2163285166025161
4612,image10039.npz,6,-0.8970635533332825,False,0,-0.2143671661615371
4614,image15853.npz,6,-0.8688479661941528,False,0,-0.2157996445894241
4615,image2605.npz,6,0.0801469981670379,False,1,-0.2167896181344986
4617,image11670.npz,6,-0.9334360361099244,False,0,-0.2136577665805816
4618,image8899.npz,6,-0.8500661253929138,False,0,-0.2101935893297195
4621,image7161.npz,6,0.2017605155706405,True,0,-0.2170267552137375
4622,image17843.npz,6,-0.8805819749832153,False,0,-0.2132337689399719
4623,image10241.npz,6,0.0576336123049259,True,0,-0.2112921476364135
4624,image17284.npz,6,-0.8765162825584412,False,0,-0.2198646068572998
4625,image17541.npz,6,-0.9154613614082336,False,0,-0.2196469604969024
4626,image15449.npz,6,-0.713701069355011,False,0,-0.2182861864566803
4627,image18205.npz,6,0.9523977637290956,True,0,0.2454302906990051
4628,image8622.npz,6,-0.744245171546936,False,0,-0.2190064191818237
4629,image4576.npz,6,-0.4139720499515533,False,1,-0.2161460965871811
4630,image18163.npz,6,0.4155766665935516,True,0,-0.2084065079689026
4631,image16453.npz,6,-0.8957038521766663,False,0,-0.2155975252389907
4632,image7864.npz,6,0.6988721489906311,True,0,-0.010375483892858
4633,image6135.npz,6,1.0117207765579224,True,0,-0.0267465934157371
4638,image16761.npz,6,1.0728965997695925,True,0,0.4675332605838775
4639,image16979.npz,6,-0.7466180324554443,False,0,-0.2186768054962158
4640,image19345.npz,6,-0.659617006778717,False,0,-0.2171963304281234
4642,image4483.npz,6,-0.8287637829780579,False,0,-0.2151924222707748
4643,image12903.npz,6,-0.8605232238769531,False,0,-0.216570645570755
4644,image13785.npz,6,-0.8182293176651001,False,0,-0.2173077166080474
4645,image9164.npz,6,-0.4374628067016601,False,1,-0.2155641317367553
4646,image15907.npz,6,-0.8284795880317688,False,0,-0.2089401930570602
4647,image1297.npz,6,-0.8136398196220398,False,0,-0.2176137417554855
4649,image9318.npz,6,1.1656012535095217,True,0,0.5426200032234192
4650,image19012.npz,6,0.0803871601819992,True,0,-0.2211631834506988
4652,image10593.npz,6,-0.8787030577659607,False,0,-0.2159658372402191
4654,image10212.npz,6,-0.912632167339325,False,0,-0.2201607823371887
4655,image10805.npz,6,-0.7242530584335327,False,0,-0.2185586988925933
4656,image6440.npz,6,-0.5485270619392395,False,0,-0.2219915986061096
4657,image2285.npz,6,-0.7316973805427551,False,0,-0.2236028462648391
4658,image17422.npz,6,-0.6701001524925232,False,0,-0.2195960879325866
4659,image16648.npz,6,-1.0964257717132568,False,0,-0.2209859639406204
4663,image8975.npz,6,0.261767715215683,True,0,-0.2025432735681533
4664,image8980.npz,6,0.1610562354326248,True,0,-0.1928270757198333
4665,image1829.npz,6,-0.9841638207435608,False,0,-0.2185112237930297
4670,image9759.npz,6,-0.5481446385383606,False,0,-0.2196539342403412
4671,image16935.npz,6,1.3434220552444458,True,1,0.4549010396003723
4673,image611.npz,6,-0.8379517793655396,False,0,-0.2202266007661819
4675,image13774.npz,6,-0.9060304164886476,False,0,-0.2197497189044952
4676,image4414.npz,6,1.0150223970413208,True,0,-0.1854191422462463
4677,image17739.npz,6,-0.8558333516120911,False,0,-0.2205685228109359
4679,image3515.npz,6,-0.9177964329719543,False,0,-0.22190722823143
4680,image15257.npz,6,-0.9193682670593262,False,0,-0.22115159034729
4681,image4386.npz,6,-0.8355669975280762,False,0,-0.2024296224117279
4682,image14239.npz,6,1.2221757173538208,True,0,0.475553810596466
4683,image13235.npz,6,0.6738266348838806,True,0,-0.0322548598051071
4684,image12278.npz,6,-1.0147287845611572,False,0,-0.2223178297281265
4685,image3699.npz,6,-0.749616801738739,False,0,-0.2033307552337646
4686,image18338.npz,6,0.3353424668312073,True,0,-0.1999312937259674
4687,image15754.npz,6,-1.1547541618347168,False,0,-0.2225954085588455
4688,image881.npz,6,-0.3563612699508667,False,1,-0.2191601395606994
4689,image9011.npz,6,-1.1825913190841677,False,0,-0.2234174609184265
4690,image10440.npz,6,-1.2003720998764038,False,0,-0.2246328592300415
4691,image9236.npz,6,-0.1470532566308975,False,1,-0.2200338840484619
4692,image8618.npz,6,-0.6254604458808899,False,0,-0.2222322672605514
4694,image19624.npz,6,-0.1132193282246589,True,0,-0.219024509191513
4695,image17251.npz,6,-0.8640457987785339,False,0,-0.2209511548280716
4696,image19315.npz,6,-0.6988958716392517,False,0,-0.2214539647102356
4697,image14409.npz,6,0.2084478884935379,False,1,-0.2210298031568527
4698,image16398.npz,6,-0.7275825142860413,False,0,-0.2195171415805816
4699,image18054.npz,6,0.5255460143089294,True,0,-0.1931982189416885
4700,image10062.npz,6,-0.2092476934194564,False,1,-0.1789323091506958
4701,image7170.npz,6,1.079796552658081,True,0,-0.0054339533671736
4702,image10875.npz,6,1.0350021123886108,True,0,0.9270955324172974
4703,image13765.npz,6,1.37401020526886,True,1,0.9693751931190492
4704,image5325.npz,6,-0.0289846267551183,False,1,-0.2094242125749588
4705,image6299.npz,6,1.2340112924575806,True,0,0.4761200845241546
4707,image14525.npz,6,-0.9269309043884276,False,0,-0.2188990265130996
4708,image4229.npz,6,-0.8794323801994324,False,0,-0.2163672596216201
4709,image14777.npz,6,0.1911734193563461,False,1,-0.2070642411708831
4710,image19166.npz,6,-0.9795353412628174,False,0,-0.2198150157928466
4711,image9173.npz,6,-0.9710206389427184,False,0,-0.219806969165802
4712,image5466.npz,6,-0.7477993369102478,False,0,-0.2127515375614166
4713,image7433.npz,6,-0.9636963605880736,False,0,-0.2216682881116867
4714,image18613.npz,6,-0.7550455927848816,False,0,-0.2223239094018936
4716,image11858.npz,6,0.9869903922080994,True,0,0.461443156003952
4717,image9513.npz,6,-0.6653531789779663,False,0,-0.2161920964717865
4718,image18955.npz,6,0.2128722816705703,True,0,-0.1468210965394973
4719,image496.npz,6,-0.555317223072052,False,0,-0.2172039747238159
4721,image6886.npz,6,-0.603935956954956,False,0,-0.2216623723506927
4722,image14439.npz,6,-0.7965432405471802,False,0,-0.1806098818778991
4724,image9117.npz,6,-1.0064901113510132,False,0,-0.22325299680233
4725,image9411.npz,6,-1.012994408607483,False,0,-0.2221512645483017
4726,image15579.npz,6,-0.9458808302879332,False,0,-0.2213307023048401
4728,image6538.npz,6,1.0016149282455444,True,0,0.1643936336040496
4729,image11621.npz,6,1.1404873132705688,True,0,0.2618882060050964
4731,image3345.npz,6,-0.7342327833175659,False,0,-0.2226611524820327
4732,image753.npz,6,-0.7478801608085632,False,0,-0.2232319414615631
4733,image8157.npz,6,-0.7393320798873901,False,0,-0.219806358218193
4734,image16393.npz,6,1.0982275009155271,True,0,0.0159781910479068
4735,image4974.npz,6,-0.9271107316017152,False,0,-0.2218163311481475
4736,image1991.npz,6,-0.5987281203269958,False,0,-0.2240430265665054
4737,image9196.npz,6,-1.0159177780151367,False,0,-0.223989337682724
4738,image18967.npz,6,1.1054102182388306,True,0,0.5336577296257019
4739,image13675.npz,6,-0.7453131675720215,False,0,-0.2220803499221801
4740,image16829.npz,6,-0.6680906414985657,False,0,-0.2204011231660843
4741,image6561.npz,6,-0.8236706256866455,False,0,-0.2205062359571457
4742,image4757.npz,6,-0.24883434176445,False,1,-0.2141855210065841
4744,image3464.npz,6,-0.6859183311462402,False,0,-0.2154137343168258
4748,image17253.npz,6,-1.0000338554382324,False,0,-0.2146030962467193
4749,image11029.npz,6,1.0684136152267456,True,0,0.4933449923992157
4750,image10245.npz,6,-0.0926003828644752,True,0,-0.2168690413236618
4753,image18780.npz,6,-1.1587077379226685,False,0,-0.20973801612854
4754,image8198.npz,6,-0.863641083240509,False,0,-0.2114356309175491
4755,image18496.npz,6,-1.0472228527069092,False,0,-0.2178141176700592
4758,image18719.npz,6,-0.9549490809440612,False,0,-0.2166502475738525
4760,image10578.npz,6,0.2079454958438873,True,0,0.4983061552047729
4761,image8535.npz,6,0.0673744827508926,True,0,-0.2147720754146576
4762,image3826.npz,6,-0.8374031186103821,False,0,-0.2175454348325729
4763,image13419.npz,6,-0.9129405617713928,False,0,-0.2184724062681198
4764,image4460.npz,6,-0.5979430079460144,True,0,-0.2158974856138229
4766,image9556.npz,6,-0.9067077040672302,False,0,-0.2123567461967468
4767,image4760.npz,6,-1.0945801734924316,False,0,-0.2068850696086883
4771,image15972.npz,6,1.151940107345581,True,0,0.4707559943199157
4773,image18513.npz,6,-0.422245055437088,True,0,-0.2143613696098327
4774,image4054.npz,6,-1.028242588043213,False,0,-0.211554542183876
4775,image5697.npz,6,-0.956193745136261,False,0,-0.2111418545246124
4776,image1394.npz,6,-0.9743961095809937,False,0,-0.2101493924856186
4777,image3333.npz,6,-1.1269961595535278,False,0,-0.2154478281736374
4779,image16718.npz,6,-0.9257149696350098,False,0,-0.2164296358823776
4780,image14426.npz,6,-0.7991517782211304,False,0,-0.2167785018682479
4781,image11318.npz,6,-0.8368138670921326,False,0,-0.2088858932256698
4782,image16207.npz,6,0.7184798717498779,True,0,0.3646503388881683
4783,image9892.npz,6,-0.9452834129333496,False,0,-0.2160894274711609
4784,image11459.npz,6,-1.0208632946014404,False,0,-0.2123669385910034
4785,image6697.npz,6,-1.0782655477523804,False,0,-0.2162384241819381
4786,image6474.npz,6,-0.6372328400611877,False,0,-0.2166258692741394
4787,image2593.npz,6,-0.5260945558547974,False,0,-0.2164935916662216
4788,image16667.npz,6,-0.191999465227127,True,0,-0.2082332074642181
4789,image17533.npz,6,-0.6369744539260864,True,0,-0.2115240097045898
4790,image8506.npz,6,-0.8750085234642029,False,0,-0.1774659603834152
4792,image19066.npz,6,-0.2177728116512298,False,1,-0.2168011367321014
4793,image3323.npz,6,1.0305767059326172,True,0,0.4054278433322906
4794,image11677.npz,6,-0.7371351718902588,False,0,-0.2074629962444305
4795,image13367.npz,6,0.4303736686706543,True,0,-0.2076852917671203
4797,image1803.npz,6,-0.7410547733306885,False,0,-0.2076330780982971
4798,image6742.npz,6,-0.7577226758003235,False,0,-0.2176488786935806
4799,image3006.npz,6,-0.627606213092804,False,0,-0.2162202596664428
4800,image6159.npz,6,-0.7789682149887085,False,0,-0.2166735529899597
4801,image12937.npz,6,-1.0562063455581665,False,0,-0.2176856398582458
4802,image8305.npz,6,-0.9624902606010436,False,0,-0.2177551090717315
4804,image5768.npz,6,1.253443717956543,True,0,0.4431607723236084
4806,image8491.npz,6,-0.3673987090587616,False,1,-0.2168986797332763
4807,image6772.npz,6,0.7539653778076172,True,0,-0.166298970580101
4809,image3448.npz,6,0.6344473958015442,True,0,-0.1543680280447006
4811,image5256.npz,6,1.1099532842636108,True,0,-0.1603509336709976
4812,image10771.npz,6,1.3546786308288574,True,1,-0.1506666094064712
4814,image15354.npz,6,0.1829689443111419,True,0,-0.154007539153099
4816,image11515.npz,6,0.6531002521514893,True,0,0.5168771147727966
4817,image9815.npz,6,-0.9589633941650392,False,0,-0.2152468413114547
4818,image18582.npz,6,-0.7804561257362366,False,0,-0.2162366658449173
4819,image18349.npz,6,-0.8866615891456604,False,0,-0.2166780978441238
4820,image1577.npz,6,-0.962382435798645,False,0,-0.2162228673696518
4821,image6685.npz,6,-0.753631055355072,False,0,-0.2136875689029693
4823,image7480.npz,6,0.5412395596504211,True,0,-0.174597755074501
4824,image10346.npz,6,-0.8865203857421875,False,0,-0.2133277207612991
4825,image3174.npz,6,-0.7156749367713928,False,0,-0.2154995203018188
4826,image15400.npz,6,-0.9285557866096495,False,0,-0.2155441343784332
4828,image1761.npz,6,-0.7919034361839294,False,0,-0.2162856310606002
4829,image9485.npz,6,-0.9918301105499268,False,0,-0.2162837982177734
4830,image3321.npz,6,-0.8600677847862244,False,0,-0.2130835205316543
4831,image684.npz,6,-0.9520516991615297,False,0,-0.2133596986532211
4832,image17784.npz,6,-0.9597348570823668,False,0,-0.2153253555297851
4833,image7578.npz,6,0.6339550018310547,True,0,-0.1564515084028244
4834,image13131.npz,6,-0.9549744129180908,False,0,-0.2132282257080078
4835,image2195.npz,6,-0.8602308034896851,False,0,-0.2098132222890854
4836,image11490.npz,6,-0.9775786995887756,False,0,-0.2099107056856155
4837,image16749.npz,6,-0.1756372302770614,False,1,-0.2156826108694076
4838,image15095.npz,6,0.5346603393554688,True,0,0.5196942090988159
4839,image11202.npz,6,-0.9038380980491638,False,0,-0.2159484624862671
4840,image14624.npz,6,-0.953806459903717,False,0,-0.2161430865526199
4841,image12896.npz,6,-0.3223166465759277,False,1,-0.2125637680292129
4842,image11000.npz,6,-0.8320755362510681,False,0,-0.2118093520402908
4843,image13406.npz,6,-0.1332589238882064,True,0,-0.2085378021001815
4844,image11092.npz,6,-1.026815414428711,False,0,-0.2103443741798401
4845,image7696.npz,6,-0.7933802604675293,False,0,-0.2110616564750671
4846,image16642.npz,6,-0.6639007925987244,False,0,-0.2056783139705658
4847,image7025.npz,6,-0.9469949007034302,False,0,-0.2156674265861511
4849,image1683.npz,6,1.048676609992981,True,0,0.5371151566505432
4851,image17981.npz,6,-0.6273912787437439,False,0,-0.2134604156017303
4852,image3734.npz,6,-0.6783550381660461,False,0,-0.2110490947961807
4853,image4574.npz,6,1.286319136619568,True,0,0.9676650762557985
4854,image14682.npz,6,-0.5328364968299866,False,0,-0.2000268250703811
4856,image14077.npz,6,-0.7276665568351746,False,0,-0.2130676060914993
4857,image17671.npz,6,0.3565431833267212,True,0,-0.1641130000352859
4859,image8713.npz,6,-0.7097278833389282,False,0,-0.2132429927587509
4860,image1697.npz,6,0.9201083183288574,True,0,0.4013691246509552
4862,image10926.npz,6,-0.7840087413787842,False,0,-0.2116315364837646
4863,image4250.npz,6,0.9215286374092102,True,0,-0.0743185505270958
4864,image5458.npz,6,-0.6979982256889343,False,0,-0.210621953010559
4865,image15687.npz,6,-0.8905420899391174,False,0,-0.2158876359462738
4866,image16410.npz,6,-0.7894124984741211,False,0,-0.2128530293703079
4867,image6911.npz,6,-0.8574104309082031,False,0,-0.2167075425386428
4868,image14133.npz,6,-0.9072123765945436,False,0,-0.2059301435947418
4869,image3847.npz,6,-0.7764313817024231,False,0,-0.2156770825386047
4870,image534.npz,6,-0.7435978055000305,False,0,-0.2134864777326584
4871,image15819.npz,6,1.1958667039871216,True,0,0.3094285726547241
4872,image16785.npz,6,-0.1163220554590225,False,1,-0.2126762866973877
4874,image12746.npz,6,-0.7514443397521973,False,0,-0.2130860090255737
4875,image12081.npz,6,-0.7690451145172119,False,0,-0.2149198651313781
4876,image3621.npz,6,-0.5735176205635071,False,0,-0.2154087275266647
4878,image2249.npz,6,-0.7513149380683899,False,0,-0.2146422863006591
4879,image3637.npz,6,-0.4643548727035522,False,1,-0.2142416536808014
4880,image6064.npz,6,-0.5342890024185181,False,0,-0.2171486020088195
4881,image6086.npz,6,-0.6285498142242432,False,0,-0.2159589678049087
4882,image5.npz,6,0.6701063513755798,True,0,0.4026068150997162
4883,image12210.npz,6,-0.7608743906021118,False,0,-0.2169788777828216
4884,image9100.npz,6,0.6442841291427612,True,0,-0.2157261073589325
4885,image13935.npz,6,0.4101445972919464,True,0,-0.2128518968820572
4886,image10966.npz,6,-0.6704332232475281,False,0,-0.2155290693044662
4887,image11833.npz,6,-0.8099375367164612,False,0,-0.2133557796478271
4888,image14572.npz,6,-0.0520822070538997,False,1,-0.2030583024024963
4889,image4829.npz,6,-0.7985767126083374,False,0,-0.2129617482423782
4890,image19297.npz,6,-0.80628502368927,False,0,-0.2142398059368133
4891,image7593.npz,6,-0.9210219383239746,False,0,-0.2174322605133056
4894,image3213.npz,6,-0.8230385780334473,False,0,-0.2160322666168213
4896,image19637.npz,6,0.3459951281547546,False,1,-0.2040578126907348
4897,image3260.npz,6,0.6149275302886963,True,0,-0.196136936545372
4898,image10759.npz,6,-0.7314885854721069,False,0,-0.2174183428287506
4900,image17510.npz,6,0.0314298868179321,False,1,-0.2110332548618316
4902,image1819.npz,6,-0.5524833798408508,False,0,-0.212166354060173
4903,image16479.npz,6,-0.923950493335724,False,0,-0.2109001874923706
4904,image6268.npz,6,0.345697671175003,True,0,-0.1572712063789367
4906,image8343.npz,6,-0.8798056244850159,False,0,-0.2119753360748291
4907,image2944.npz,6,-1.1436643600463867,False,0,-0.2140680849552154
4908,image12614.npz,6,-0.7146849632263184,False,0,-0.2112574130296707
4911,image13630.npz,6,-0.0581763200461864,False,1,-0.2091167271137237
4914,image7047.npz,6,-0.8099653720855713,False,0,-0.2173318713903427
4915,image9061.npz,6,-0.932756006717682,False,0,-0.1864716708660125
4916,image4534.npz,6,-1.0645041465759275,False,0,-0.2115405946969986
4918,image11661.npz,6,-0.9211570620536804,False,0,-0.2099154144525528
4920,image10045.npz,6,-0.7514492869377136,True,0,-0.2122401148080825
4921,image12709.npz,6,-0.6665207743644714,False,0,-0.2153366059064865
4922,image6239.npz,6,-0.2881656587123871,True,0,-0.2114003300666809
4923,image295.npz,6,-1.105360507965088,False,0,-0.2180986404418945
4924,image1904.npz,6,-1.1143641471862793,False,0,-0.2141272872686386
4925,image13494.npz,6,-0.9608495235443116,False,0,-0.2165926545858383
4926,image8521.npz,6,-0.898575484752655,False,0,-0.2179408371448516
4927,image4137.npz,6,-0.5600136518478394,False,0,-0.2148950695991516
4928,image10164.npz,6,-0.7037790417671204,False,0,-0.2181970179080963
4930,image14022.npz,6,-0.8339313864707947,False,0,-0.2144024074077606
4931,image15316.npz,6,-0.82137531042099,False,0,-0.21287302672863
4932,image5873.npz,6,-0.4692757427692413,False,1,-0.2131032347679138
4933,image10644.npz,6,-0.4259498119354248,False,1,-0.148314744234085
4934,image5123.npz,6,-0.5607923269271851,True,0,-0.1481079012155532
4935,image4514.npz,6,-1.0853090286254885,False,0,-0.2133691757917404
4936,image7008.npz,6,-0.2346186190843582,False,1,-0.2134473621845245
4937,image8905.npz,6,-0.6398061513900757,False,0,-0.2117268294095993
4938,image13622.npz,6,-0.9345202445983888,False,0,-0.2106504589319229
4939,image8861.npz,6,-0.4464443922042846,False,1,-0.202839583158493
4940,image8743.npz,6,-0.5483527779579163,False,0,-0.2070667743682861
4941,image3028.npz,6,-0.4887624382972717,False,1,-0.2000665068626403
4942,image1448.npz,6,-0.1598435938358307,True,0,-0.2111362367868423
4944,image7631.npz,6,-0.8462163209915161,False,0,-0.2098626643419265
4945,image8919.npz,6,-1.0154013633728027,False,0,-0.2106833904981613
4947,image9903.npz,6,-0.4432075023651123,False,1,-0.2112959027290344
4948,image15086.npz,6,-0.9371229410171508,False,0,-0.2126045078039169
4950,image12063.npz,6,-0.9683902859687804,False,0,-0.2104037553071975
4952,image7243.npz,6,-0.5098934769630432,False,0,-0.2166939526796341
4953,image8427.npz,6,-0.9218952655792236,False,0,-0.2133721858263015
4954,image10984.npz,6,-0.8457551598548889,False,0,-0.2194983661174774
4956,image5490.npz,6,-0.336236298084259,False,1,-0.1651649922132492
4959,image6814.npz,6,-0.6691114902496338,False,0,-0.2174493819475174
4960,image9180.npz,6,0.8449504971504211,True,0,0.2049762159585952
4961,image10096.npz,6,1.3923604488372805,False,1,0.0681399554014206
4962,image13897.npz,6,-0.0242612324655056,False,1,-0.0764700844883918
4963,image17518.npz,6,-0.7233052253723145,False,0,-0.2058572620153427
4964,image1642.npz,6,-0.9366464018821716,False,0,-0.2158450931310653
4965,image18318.npz,6,-0.7026829123497009,False,0,-0.2160520553588867
4966,image14086.npz,6,-0.826251208782196,False,0,-0.2160798162221908
4967,image1545.npz,6,-0.0217841546982526,False,1,-0.2002602219581604
4968,image10591.npz,6,-0.8040750026702881,False,0,-0.2008590102195739
4969,image6839.npz,6,-1.0948965549468994,False,0,-0.1636656671762466
4970,image16961.npz,6,-0.4582735300064087,False,1,-0.2175592929124832
4971,image7590.npz,6,0.2915511727333069,False,1,-0.1744067370891571
4972,image7766.npz,6,-0.1239332556724548,False,1,-0.1961625814437866
4973,image10744.npz,6,0.9864132404327391,False,1,-0.1891231685876846
4974,image3018.npz,6,0.922852337360382,True,0,0.2006488740444183
4976,image3957.npz,6,0.111006461083889,False,1,-0.1442205607891082
4978,image12488.npz,6,0.8177059888839722,True,0,0.251972496509552
4980,image7927.npz,6,1.2086188793182373,True,0,0.2428033351898193
4981,image8940.npz,6,0.1007251068949699,True,0,-0.2016274780035019
4983,image17365.npz,6,0.9062647819519044,True,0,0.2133828997611999
